id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
12388574,JE258083,6/7/2021 16:00,127XX S MORGAN ST,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,523,5,34,53,5,1171985,1820389,2021,6/14/2021 17:03,41.66259174,-87.64627513,(41.66259174-87.64627513)
12388355,JE258323,6/7/2021 16:00,036XX W CARROLL DR,810,THEFT,OVER $500,RESIDENCE - YARD (FRONT / BACK),FALSE,FALSE,1123,11,28,27,6,1152272,1902278,2021,6/14/2021 17:03,41.88771662,-87.71626476,(41.88771662-87.71626476)
12387471,JE257283,6/7/2021 16:00,003XX W ERIE ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1831,18,42,8,6,1173693,1904712,2021,6/14/2021 17:03,41.89394602,-87.63752795,(41.89394602-87.63752795)
12387541,JE257343,6/7/2021 16:00,080XX S DOBSON AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,631,6,8,44,6,1184620,1851910,2021,6/14/2021 17:03,41.74880358,-87.59905451,(41.74880358-87.59905451)
12390744,JE261163,6/7/2021 16:00,017XX N MASON AVE,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,2531,25,29,25,6,1136479,1910971,2021,6/14/2021 17:03,41.9118683,-87.77405437,(41.9118683-87.77405437)
12390262,JE260557,6/7/2021 16:00,055XX S SACRAMENTO AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,FALSE,824,8,16,63,08A,1157320,1867786,2021,6/14/2021 17:03,41.79296546,-87.69866281,(41.79296546-87.69866281)
12387635,JE257281,6/7/2021 16:00,050XX S INDIANA AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,224,2,3,38,08A,1178450,1871751,2021,6/14/2021 17:03,41.8033916,-87.6210613,(41.8033916-87.6210613)
12390749,JE260445,6/7/2021 16:00,023XX W WILSON AVE,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,1911,19,47,4,6,1159999,1930461,2021,6/14/2021 17:03,41.96489673,-87.6871087,(41.96489673-87.6871087)
12387463,JE257277,6/7/2021 15:55,040XX W LAWRENCE AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,1712,17,39,14,6,1148714,1931595,2021,6/14/2021 17:03,41.96823457,-87.72857162,(41.96823457-87.72857162)
12387570,JE257275,6/7/2021 15:50,055XX N KENMORE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,2023,20,48,77,14,1168247,1937041,2021,6/14/2021 17:03,41.98277774,-87.65659189,(41.98277774-87.65659189)
12387515,JE257264,6/7/2021 15:47,083XX S COTTAGE GROVE AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,632,6,8,44,6,1183013,1849827,2021,6/14/2021 17:03,41.74312508,-87.60500769,(41.74312508-87.60500769)
12387439,JE257255,6/7/2021 15:45,027XX W 64TH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,SIDEWALK,FALSE,FALSE,825,8,17,66,04A,1158991,1862066,2021,6/14/2021 17:03,41.77723497,-87.69269168,(41.77723497-87.69269168)
12387499,JE257334,6/7/2021 15:40,087XX S COTTAGE GROVE AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,632,6,8,44,08A,1183086,1847385,2021,6/14/2021 17:03,41.73642227,-87.60481597,(41.73642227-87.60481597)
12387495,JE257302,6/7/2021 15:36,074XX S STATE ST,2025,NARCOTICS,POSSESS - HALLUCINOGENS,STREET,TRUE,FALSE,323,3,6,69,18,1177570,1855545,2021,6/14/2021 17:03,41.75894063,-87.62477841,(41.75894063-87.62477841)
12387716,JE257278,6/7/2021 15:30,007XX N LA SALLE DR,461,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, SERIOUS INJURY",SIDEWALK,FALSE,FALSE,1832,18,2,8,04B,1175007,1905257,2021,6/14/2021 17:03,41.89541218,-87.63268576,(41.89541218-87.63268576)
12387412,JE257238,6/7/2021 15:30,020XX N CLARK ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1814,18,43,7,6,1173986,1913691,2021,6/14/2021 17:03,41.91857831,-87.63618385,(41.91857831-87.63618385)
12387472,JE257267,6/7/2021 15:27,042XX W 27TH ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,SIDEWALK,FALSE,FALSE,1031,10,22,30,15,1148361,1885708,2021,6/14/2021 17:03,41.84232281,-87.73105422,(41.84232281-87.73105422)
12387727,JE257325,6/7/2021 15:25,120XX S LAFAYETTE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,523,5,9,53,14,1178093,1825094,2021,6/14/2021 17:03,41.67536721,-87.6237814,(41.67536721-87.6237814)
12387497,JE257217,6/7/2021 15:22,059XX S THROOP ST,560,ASSAULT,SIMPLE,STREET,FALSE,TRUE,713,7,16,67,08A,1168677,1865303,2021,6/14/2021 17:03,41.78591419,-87.65708952,(41.78591419-87.65708952)
12387663,JE257291,6/7/2021 15:21,027XX W HARRISON ST,495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,OTHER (SPECIFY),FALSE,FALSE,1135,11,28,27,04B,1158248,1897253,2021,6/14/2021 17:03,41.87380752,-87.69445629,(41.87380752-87.69445629)
12387711,JE257464,6/7/2021 15:20,035XX S GILES AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,212,2,3,35,08A,1178842,1881615,2021,6/14/2021 17:03,41.83045031,-87.61932306,(41.83045031-87.61932306)
12387455,JE257247,6/7/2021 15:20,091XX S HARVARD AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,634,6,21,49,08A,1175656,1843957,2021,6/14/2021 17:03,41.72718475,-87.63213914,(41.72718475-87.63213914)
12387796,JE257244,6/7/2021 15:07,013XX S CLINTON ST,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,124,1,11,28,6,1172924,1894302,2021,6/14/2021 17:03,41.86539738,-87.64066078,(41.86539738-87.64066078)
12387785,JE257486,6/7/2021 15:05,049XX N BROADWAY,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,2033,20,48,3,6,1167418,1933160,2021,6/14/2021 17:03,41.9721461,-87.65975299,(41.9721461-87.65975299)
12387644,JE257480,6/7/2021 15:02,013XX W 71ST ST,1582,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,SCHOOL - PUBLIC GROUNDS,FALSE,FALSE,734,7,6,67,17,1168443,1857678,2021,6/14/2021 17:03,41.76499529,-87.65816697,(41.76499529-87.65816697)
12387418,JE257213,6/7/2021 15:00,008XX W VAN BUREN ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1232,12,2,28,7,1170741,1898386,2021,6/14/2021 17:03,41.87665223,-87.64855499,(41.87665223-87.64855499)
12388194,JE258015,6/7/2021 15:00,005XX N MC CLURG CT,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,FALSE,FALSE,1834,18,42,8,11,1179104,1903846,2021,6/14/2021 17:03,41.89144754,-87.61768188,(41.89144754-87.61768188)
12388393,JE258372,6/7/2021 15:00,082XX S COLES AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,424,4,7,46,6,1198252,1850879,2021,6/14/2021 17:03,41.74564435,-87.54913728,(41.74564435-87.54913728)
12389616,JE259925,6/7/2021 15:00,033XX W 38TH ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,911,9,12,58,11,1154816,1879207,2021,6/14/2021 17:03,41.8243566,-87.70753983,(41.8243566-87.70753983)
12387758,JE257223,6/7/2021 14:55,013XX W 90TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2222,22,21,73,08B,1168772,1845077,2021,6/14/2021 17:03,41.73040931,-87.65732395,(41.73040931-87.65732395)
12387498,JE257180,6/7/2021 14:50,070XX S CARPENTER ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,733,7,6,68,08B,1170527,1858234,2021,6/14/2021 17:03,41.76647588,-87.65051233,(41.76647588-87.65051233)
12387479,JE257212,6/7/2021 14:48,026XX N LECLAIRE AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,TRUE,TRUE,2521,25,31,19,26,1141931,1917244,2021,6/14/2021 17:03,41.92898277,-87.75386934,(41.92898277-87.75386934)
12387508,JE257185,6/7/2021 14:45,0000X S HOMAN AVE,520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,STREET,FALSE,TRUE,1123,11,28,27,04A,1153727,1899665,2021,6/14/2021 17:03,41.88051744,-87.7109911,(41.88051744-87.7109911)
12387514,JE257288,6/7/2021 14:34,080XX S PAULINA ST,560,ASSAULT,SIMPLE,APARTMENT,TRUE,TRUE,611,6,21,71,08A,1166409,1851391,2021,6/14/2021 17:03,41.74778646,-87.66580098,(41.74778646-87.66580098)
12387467,JE257171,6/7/2021 14:32,031XX W ARMITAGE AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,1414,14,32,22,6,1155045,1913118,2021,6/14/2021 17:03,41.91740739,-87.70579017,(41.91740739-87.70579017)
12389498,JE259708,6/7/2021 14:30,003XX N CLARK ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,CTA PLATFORM,FALSE,FALSE,1831,18,42,8,11,1175481,1902452,2021,6/14/2021 17:03,41.88770448,-87.63102921,(41.88770448-87.63102921)
12387493,JE257229,6/7/2021 14:30,004XX W 70TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,TRUE,732,7,6,68,14,1174687,1858516,2021,6/14/2021 17:03,41.76715808,-87.63525603,(41.76715808-87.63525603)
12390702,JE261275,6/7/2021 14:30,054XX N WINTHROP AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,2023,20,48,77,5,1167889,1936269,2021,6/14/2021 17:03,41.98066711,-87.65793091,(41.98066711-87.65793091)
12387473,JE257168,6/7/2021 14:24,051XX N RIDGEWAY AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,PARK PROPERTY,TRUE,FALSE,1712,17,39,14,15,1150469,1933641,2021,6/14/2021 17:03,41.97381475,-87.72206486,(41.97381475-87.72206486)
12387530,JE257341,6/7/2021 14:23,050XX S LAPORTE AVE,325,ROBBERY,VEHICULAR HIJACKING,ALLEY,FALSE,FALSE,814,8,22,56,3,1144209,1870841,2021,6/14/2021 17:03,41.80160443,-87.74666359,(41.80160443-87.74666359)
12387524,JE257195,6/7/2021 14:20,042XX W POTOMAC AVE,460,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,2534,25,37,23,08B,1147832,1908320,2021,6/14/2021 17:03,41.90438297,-87.73241458,(41.90438297-87.73241458)
12387358,JE257139,6/7/2021 14:15,038XX W GLADYS AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,PARK PROPERTY,TRUE,FALSE,1133,11,28,26,18,1150937,1898083,2021,6/14/2021 17:03,41.87623132,-87.72127721,(41.87623132-87.72127721)
12387560,JE257201,6/7/2021 14:13,003XX N CICERO AVE,560,ASSAULT,SIMPLE,OTHER (SPECIFY),FALSE,FALSE,1113,11,28,25,08A,1144329,1901398,2021,6/14/2021 17:03,41.88545483,-87.74545642,(41.88545483-87.74545642)
12387446,JE257178,6/7/2021 14:12,074XX S SOUTH SHORE DR,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,TRUE,TRUE,334,3,7,43,26,1195807,1856571,2021,6/14/2021 17:03,41.76132442,-87.55790805,(41.76132442-87.55790805)
12388078,JE257138,6/7/2021 14:10,012XX W LELAND AVE,1195,DECEPTIVE PRACTICE,FINANCIAL EXPLOITATION OF AN ELDERLY OR DISABLED PERSON,APARTMENT,FALSE,FALSE,1913,19,46,3,11,1167324,1931353,2021,6/14/2021 17:03,41.96718966,-87.66015085,(41.96718966-87.66015085)
12387394,JE257134,6/7/2021 14:10,035XX W MONROE ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,1123,11,28,27,08B,1152746,1899305,2021,6/14/2021 17:03,41.87954903,-87.71460279,(41.87954903-87.71460279)
12387528,JE257445,6/7/2021 14:00,046XX N SHERIDAN RD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER (SPECIFY),FALSE,FALSE,1914,19,46,3,11,1168785,1930917,2021,6/14/2021 17:03,41.96596163,-87.65479165,(41.96596163-87.65479165)
12388818,JE258920,6/7/2021 14:00,077XX S CARPENTER ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,FALSE,FALSE,612,6,17,71,11,1170655,1853498,2021,6/14/2021 17:03,41.7534769,-87.65018102,(41.7534769-87.65018102)
12387483,JE257170,6/7/2021 14:00,031XX W AUGUSTA BLVD,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,FALSE,1211,12,26,23,26,1155152,1906486,2021,6/14/2021 17:03,41.89920645,-87.70557537,(41.89920645-87.70557537)
12387620,JE257550,6/7/2021 14:00,071XX S SACRAMENTO AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,831,8,18,66,6,1157607,1857118,2021,6/14/2021 17:03,41.7636851,-87.69789947,(41.7636851-87.69789947)
12388223,JE258022,6/7/2021 14:00,025XX S HARDING AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1013,10,22,30,7,1150451,1886832,2021,6/14/2021 17:03,41.84536674,-87.72335514,(41.84536674-87.72335514)
12388690,JE258654,6/7/2021 14:00,027XX N ST LOUIS AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1412,14,35,22,6,1152583,1917839,2021,6/14/2021 17:03,41.93041129,-87.71471052,(41.93041129-87.71471052)
12387634,JE257573,6/7/2021 14:00,045XX S EVANS AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,SIDEWALK,FALSE,FALSE,221,2,4,38,14,1181911,1875109,2021,6/14/2021 17:03,41.81252681,-87.60826438,(41.81252681-87.60826438)
12388445,JE257690,6/7/2021 14:00,076XX S KINGSTON AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,421,4,7,43,5,1194521,1854743,2021,6/14/2021 17:03,41.75633996,-87.56268127,(41.75633996-87.56268127)
12387429,JE257155,6/7/2021 14:00,0000X E 95TH ST,520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,SIDEWALK,FALSE,FALSE,511,5,9,49,04A,1178211,1841994,2021,6/14/2021 17:03,41.72174053,-87.62283922,(41.72174053-87.62283922)
12390596,JE261184,6/7/2021 14:00,088XX S HOUSTON AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,TRUE,424,4,10,46,7,1198057,1846939,2021,6/14/2021 17:03,41.73483756,-87.5499832,(41.73483756-87.5499832)
12388147,JE257933,6/7/2021 13:55,001XX S WESTERN AVE,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,FALSE,FALSE,1125,11,27,28,24,1160423,1899566,2021,6/14/2021 17:03,41.88010991,-87.68640671,(41.88010991-87.68640671)
12387486,JE257112,6/7/2021 13:55,056XX S SANGAMON ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,TRUE,FALSE,712,7,16,68,26,1170939,1867423,2021,6/14/2021 17:03,41.79168259,-87.64873405,(41.79168259-87.64873405)
12387404,JE257121,6/7/2021 13:53,019XX W HOOD AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,2413,24,40,2,08B,1162417,1940764,2021,6/14/2021 17:03,41.99311818,-87.67792848,(41.99311818-87.67792848)
12387454,JE257153,6/7/2021 13:53,014XX W TAYLOR ST,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,RESTAURANT,FALSE,FALSE,1231,12,28,28,10,1166713,1895679,2021,6/14/2021 17:03,41.86931124,-87.66342204,(41.86931124-87.66342204)
12387362,JE257124,6/7/2021 13:50,091XX S COMMERCIAL AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,423,4,10,46,6,1197734,1844871,2021,6/14/2021 17:03,41.72917087,-87.55123535,(41.72917087-87.55123535)
12387342,JE257101,6/7/2021 13:49,016XX S HAMLIN AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,1014,10,24,29,08A,1151322,1891554,2021,6/14/2021 17:03,41.85830746,-87.72003488,(41.85830746-87.72003488)
12387419,JE257126,6/7/2021 13:48,095XX S HALSTED ST,820,THEFT,$500 AND UNDER,LIBRARY,FALSE,TRUE,2223,22,21,73,6,1172654,1841681,2021,6/14/2021 17:03,41.72100567,-87.64320269,(41.72100567-87.64320269)
12387586,JE257495,6/7/2021 13:43,024XX N MILWAUKEE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,1414,14,32,22,11,1155771,1916397,2021,6/14/2021 17:03,41.92639061,-87.70303427,(41.92639061-87.70303427)
12387335,JE257038,6/7/2021 13:28,078XX S DREXEL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,624,6,8,69,14,1183592,1853193,2021,6/14/2021 17:03,41.75234828,-87.60278152,(41.75234828-87.60278152)
12388069,JE257090,6/7/2021 13:23,071XX S WENTWORTH AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,731,7,6,69,08A,1176194,1857700,2021,6/14/2021 17:03,41.76488519,-87.62975675,(41.76488519-87.62975675)
12389223,JE259240,6/7/2021 13:10,057XX S MARYLAND AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,235,2,5,41,7,1182884,1867234,2021,6/14/2021 17:03,41.79089459,-87.60494023,(41.79089459-87.60494023)
12387390,JE257204,6/7/2021 13:00,058XX S RICHMOND ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,824,8,16,63,11,1157710,1865820,2021,6/14/2021 17:03,41.78756257,-87.69728605,(41.78756257-87.69728605)
12390267,JE257100,6/7/2021 13:00,059XX W HURON ST,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,APARTMENT,FALSE,FALSE,1511,15,29,25,11,1136711,1904036,2021,6/14/2021 17:03,41.89283365,-87.77336835,(41.89283365-87.77336835)
12387861,JE257701,6/7/2021 13:00,018XX W GRACE ST,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,1922,19,47,5,5,1163317,1925262,2021,6/14/2021 17:03,41.95056112,-87.6750561,(41.95056112-87.6750561)
12387359,JE257132,6/7/2021 13:00,006XX S COLUMBUS DR,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,114,1,42,32,6,1178374,1897380,2021,6/14/2021 17:03,41.87372118,-87.62056002,(41.87372118-87.62056002)
12387369,JE257152,6/7/2021 13:00,020XX N CLARK ST,810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1814,18,43,7,6,1173986,1913691,2021,6/14/2021 17:03,41.91857831,-87.63618385,(41.91857831-87.63618385)
12387330,JE257056,6/7/2021 13:00,022XX S HOMAN AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1024,10,22,30,7,1154049,1888847,2021,6/14/2021 17:03,41.85082525,-87.71009712,(41.85082525-87.71009712)
12387270,JE257006,6/7/2021 12:52,031XX W POLK ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1134,11,24,27,08B,1155599,1896201,2021,6/14/2021 17:03,41.87097442,-87.70421049,(41.87097442-87.70421049)
12387289,JE257013,6/7/2021 12:50,045XX S PULASKI RD,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,FALSE,FALSE,821,8,14,57,6,1150444,1874338,2021,6/14/2021 17:03,41.81108165,-87.7237062,(41.81108165-87.7237062)
12387457,JE257057,6/7/2021 12:50,0000X E GRAND AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL / MOTEL,TRUE,TRUE,1834,18,42,8,08B,1176752,1903915,2021,6/14/2021 17:03,41.89169039,-87.62631748,(41.89169039-87.62631748)
12387370,JE257010,6/7/2021 12:46,088XX S BURLEY AVE,484,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",SIDEWALK,FALSE,FALSE,424,4,10,46,08B,1199202,1847048,2021,6/14/2021 17:03,41.735108,-87.54578485,(41.735108-87.54578485)
12387283,JE257008,6/7/2021 12:45,025XX N CLARK ST,560,ASSAULT,SIMPLE,SMALL RETAIL STORE,FALSE,FALSE,1935,19,43,7,08A,1172399,1917109,2021,6/14/2021 17:03,41.92799271,-87.64191332,(41.92799271-87.64191332)
12387313,JE256997,6/7/2021 12:45,006XX E 38TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,TRUE,212,2,4,36,14,1181195,1879917,2021,6/14/2021 17:03,41.82573688,-87.61074233,(41.82573688-87.61074233)
12387332,JE257024,6/7/2021 12:30,114XX S RACINE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,2234,22,34,75,14,1170375,1828965,2021,6/14/2021 17:03,41.68616081,-87.6519187,(41.68616081-87.6519187)
12387402,JE257150,6/7/2021 12:30,083XX S ELLIS AVE,420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,FALSE,FALSE,632,6,8,44,04B,1184335,1850002,2021,6/14/2021 17:03,41.7435745,-87.60015842,(41.7435745-87.60015842)
12389353,JE259446,6/7/2021 12:30,076XX S KINGSTON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,421,4,7,43,14,1194519,1854797,2021,6/14/2021 17:03,41.75648819,-87.56268682,(41.75648819-87.56268682)
12389439,JE256941,6/7/2021 12:30,046XX S DREXEL BLVD,2870,PUBLIC PEACE VIOLATION,PEEPING TOM,APARTMENT,FALSE,FALSE,222,2,4,39,24,1183101,1874456,2021,6/14/2021 17:03,41.8107073,-87.60391984,(41.8107073-87.60391984)
12387381,JE256983,6/7/2021 12:30,081XX S LANGLEY AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,631,6,6,44,08B,1182312,1851138,2021,6/14/2021 17:03,41.74673886,-87.60753565,(41.74673886-87.60753565)
12387379,JE257017,6/7/2021 12:30,099XX S DR MARTIN LUTHER KING JR DR,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,511,5,9,49,08B,1180653,1839365,2021,6/14/2021 17:03,41.71447057,-87.61397512,(41.71447057-87.61397512)
12389398,JE259423,6/7/2021 12:28,113XX S NORMAL AVE,580,STALKING,SIMPLE,RESIDENCE,FALSE,FALSE,2233,22,34,49,08A,1174989,1829795,2021,6/14/2021 17:03,41.68833707,-87.63500314,(41.68833707-87.63500314)
12387251,JE256982,6/7/2021 12:25,011XX W JACKSON BLVD,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,1232,12,25,28,6,1168933,1898798,2021,6/14/2021 17:03,41.87782218,-87.65518141,(41.87782218-87.65518141)
12387249,JE256957,6/7/2021 12:22,034XX W HARRISON ST,810,THEFT,OVER $500,RESIDENCE,FALSE,TRUE,1133,11,24,27,6,1153577,1897150,2021,6/14/2021 17:03,41.873619,-87.71160878,(41.873619-87.71160878)
12388162,JE256974,6/7/2021 12:20,012XX W ROOSEVELT RD,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,FALSE,FALSE,1233,12,25,28,6,1168413,1894846,2021,6/14/2021 17:03,41.86698884,-87.65720501,(41.86698884-87.65720501)
12387262,JE256952,6/7/2021 12:12,011XX N RIDGEWAY AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),SIDEWALK,TRUE,FALSE,1112,11,27,23,18,1151171,1907301,2021,6/14/2021 17:03,41.90152189,-87.72017619,(41.90152189-87.72017619)
12388631,JE258738,6/7/2021 12:12,079XX S DOBSON AVE,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,624,6,8,44,6,1184599,1852645,2021,6/14/2021 17:03,41.75082099,-87.59910848,(41.75082099-87.59910848)
12387267,JE256939,6/7/2021 12:10,012XX S RACINE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,1233,12,25,28,08B,1168569,1894408,2021,6/14/2021 17:03,41.86578356,-87.65664499,(41.86578356-87.65664499)
12387347,JE256973,6/7/2021 12:08,050XX S DAMEN AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),STREET,TRUE,FALSE,931,9,15,61,18,1163872,1871292,2021,6/14/2021 17:03,41.80245111,-87.67453874,(41.80245111-87.67453874)
12387353,JE257039,6/7/2021 12:07,041XX N RAVENSWOOD AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,MEDICAL / DENTAL OFFICE,FALSE,FALSE,1912,19,47,6,26,1163627,1927436,2021,6/14/2021 17:03,41.95652014,-87.67385507,(41.95652014-87.67385507)
12391366,JE262068,6/7/2021 12:00,021XX W 72ND ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,735,7,17,67,11,,,2021,6/14/2021 17:03,,,()
12389092,JE258068,6/7/2021 12:00,029XX N MILDRED AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,FALSE,FALSE,1933,19,44,6,11,1169768,1919577,2021,6/14/2021 17:03,41.93482283,-87.65150907,(41.93482283-87.65150907)
12391074,JE258634,6/7/2021 12:00,022XX W WARREN BLVD,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1223,12,27,28,6,,,2021,6/14/2021 17:03,,,()
12387292,JE257011,6/7/2021 12:00,073XX S STEWART AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,731,7,6,69,14,1174893,1856363,2021,6/14/2021 17:03,41.76124541,-87.63456507,(41.76124541-87.63456507)
12388637,JE258742,6/7/2021 12:00,080XX S MERRILL AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,FALSE,FALSE,414,4,8,46,11,1191924,1852157,2021,6/14/2021 17:03,41.74930721,-87.5722824,(41.74930721-87.5722824)
12388155,JE257977,6/7/2021 12:00,078XX S LAFLIN ST,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,612,6,17,71,5,1167474,1852808,2021,6/14/2021 17:03,41.75165216,-87.66185796,(41.75165216-87.66185796)
12387375,JE257079,6/7/2021 12:00,078XX S YATES BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,414,4,7,43,14,1193559,1853415,2021,6/14/2021 17:03,41.75271942,-87.56625012,(41.75271942-87.56625012)
12391718,JE262489,6/7/2021 12:00,113XX S MICHIGAN AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,531,5,9,49,7,,,2021,6/14/2021 17:03,,,()
